,person,cantidad_checkouts,cantidad_conversions,tasa_cc,cantidad_lead,cantidad_searchs,month_moda,favorite_device_Computer,favorite_device_Smartphone,favorite_device_Tablet,favorite_device_Unknown
24595,02c9e5c7,1.0,,,,10.0,5,1,0,0,0
24596,d9f709aa,1.0,,,,,5,0,1,0,0
24597,86956a58,4.0,,,,18.0,3,1,0,0,0
24598,fe26ad78,1.0,,,,,5,0,1,0,0
24599,e3c784e8,1.0,,,,,5,0,1,0,0
24600,134c4aaf,1.0,,,,,5,0,0,1,0
24601,c3126a3d,,,,,,5,0,1,0,0
24602,5886925f,2.0,,,,10.0,2,0,1,0,0
24603,16498e75,1.0,,,,1.0,5,0,1,0,0
24604,c27c1ef6,,,,,,4,0,1,0,0
24605,c8133d29,1.0,,,,,5,1,0,0,0
24606,457735c8,1.0,,,,,5,0,1,0,0
24607,b2256f27,3.0,1.0,0.3333333333333333,,2.0,5,1,0,0,0
24608,5ee6ccb9,,,,,22.0,4,0,1,0,0
24609,95639e88,2.0,,,,,5,0,1,0,0
24610,e5ed2ede,1.0,,,,,5,0,1,0,0
24611,f873c67d,1.0,,,,,5,0,1,0,0
24612,bf2875d5,,,,,,5,1,0,0,0
24613,1569bc40,2.0,,,,,5,1,0,0,0
24614,9c6180e9,,,,,,5,0,1,0,0
24615,c7c44cc9,14.0,,,,147.0,3,0,1,0,0
24616,6677a81d,,,,,,3,0,1,0,0
24617,aeae1085,,,,,2.0,3,0,1,0,0
24618,5a73b30f,17.0,,,1.0,39.0,3,0,1,0,0
24619,2f759a54,7.0,1.0,0.14285714285714285,,58.0,3,1,0,0,0
24620,d53f2f7e,2.0,,,,,5,1,0,0,0
24621,c2c72beb,1.0,,,,4.0,5,1,0,0,0
24622,5999b9e7,1.0,,,,,5,0,1,0,0
24623,2087c9c2,1.0,,,,3.0,5,0,1,0,0
24624,22014b65,1.0,,,,,5,0,1,0,0
24625,8eb8bfe9,,,,,2.0,5,0,1,0,0
24626,7ac53225,4.0,,,,,5,1,0,0,0
24627,fbe1ae25,1.0,,,,,5,0,1,0,0
24628,4e614a5a,5.0,,,,,5,0,0,0,0
24629,65799d3e,1.0,,,,,5,1,0,0,0
24630,904ac9bb,1.0,,,,6.0,5,0,1,0,0
24631,8c51d1df,1.0,,,,,5,0,0,0,0
24632,3fdb3249,1.0,,,,,5,0,1,0,0
24633,c1ee649f,1.0,2.0,2.0,,1.0,5,1,0,0,0
24634,949506e6,,,,,,5,0,1,0,0
24635,3898530d,1.0,,,,,5,0,1,0,0
24636,c9e19bd2,1.0,1.0,1.0,,,5,0,1,0,0
24637,fa7ff7c8,2.0,,,,,5,1,0,0,0
24638,060788cf,2.0,,,,,5,0,1,0,0
24639,ef6a2f22,1.0,,,,,5,0,1,0,0
24640,e43f7f66,1.0,,,,,5,1,0,0,0
24641,67489a3a,,,,,4.0,5,0,1,0,0
24642,5771f845,1.0,,,,,5,1,0,0,0
24643,17d877ae,1.0,,,,,5,1,0,0,0
24644,9e41f818,1.0,,,,,5,0,1,0,0
24645,1143ae3a,2.0,,,,,5,0,0,1,0
24646,2864cbbd,1.0,,,,,5,0,0,0,0
24647,c4f0ba25,1.0,,,,,5,0,1,0,0
24648,c5e16e19,3.0,,,,,5,0,1,0,0
24649,a7bccbc1,,,,,,5,1,0,0,0
24650,c3bc44c4,,,,,3.0,2,0,1,0,0
24651,a46f3616,,,,,,2,0,1,0,0
24652,16d2daae,,,,,1.0,2,1,0,0,0
24653,88663dc7,,,,,9.0,3,1,0,0,0
24654,a1178a49,6.0,1.0,0.16666666666666666,,26.0,5,0,1,0,0
24655,5bb4734c,1.0,,,,,5,1,0,0,0
24656,c4e5f72a,,,,,,4,0,1,0,0
24657,cde2ecb3,,,,,1.0,3,1,0,0,0
24658,66fba302,,,,,4.0,5,1,0,0,0
24659,1bd6991e,,,,,,4,1,0,0,0
24660,d65eb4b2,11.0,,,,,5,1,0,0,0
24661,02e72974,1.0,,,,,5,0,1,0,0
24662,69f780ae,2.0,,,,,5,0,1,0,0
24663,94e052c4,1.0,1.0,1.0,,,5,0,0,0,0
24664,429fc4e0,2.0,,,,,5,0,0,1,0
24665,54ae9edc,1.0,,,,,5,0,1,0,0
24666,c9e57202,1.0,,,,1.0,5,0,1,0,0
24667,3da22a2d,1.0,,,,,5,0,1,0,0
24668,383d30a6,3.0,,,,32.0,5,0,1,0,0
24669,0ab8071c,1.0,,,,1.0,5,1,0,0,0
24670,4aa7ba25,1.0,,,,,5,0,1,0,0
24671,bd5b4e99,1.0,,,,,5,1,0,0,0
24672,4e0cb998,1.0,,,,,5,0,1,0,0
24673,147ede28,1.0,,,,1.0,5,0,1,0,0
24674,b255c809,,,,,4.0,5,1,0,0,0
24675,2c26565b,1.0,,,,1.0,5,1,0,0,0
24676,40e25f66,,,,,1.0,5,1,0,0,0
24677,c48898af,2.0,,,,1.0,5,1,0,0,0
24678,0c3f732f,1.0,,,,3.0,5,0,1,0,0
24679,e8028f16,1.0,,,,,5,1,0,0,0
24680,b9758c18,1.0,,,,,5,1,0,0,0
24681,8d9d9a36,1.0,,,,,5,1,0,0,0
24682,a9ba9180,2.0,,,,1.0,5,0,1,0,0
24683,90c1c7e7,1.0,,,,,5,1,0,0,0
24684,fda8536a,,,,,,4,0,1,0,0
24685,b2ff611e,1.0,,,,1.0,5,1,0,0,0
24686,1597eb84,1.0,1.0,1.0,,,5,1,0,0,0
24687,a09e4f60,1.0,,,,2.0,5,0,1,0,0
24688,591a52ea,1.0,,,,,5,1,0,0,0
24689,6df286f3,1.0,,,,,5,1,0,0,0
24690,9bb0f7dd,,,,,,5,1,0,0,0
24691,a98e848f,1.0,,,,,5,0,1,0,0
24692,f1b45ee2,1.0,,,,,5,0,1,0,0
24693,ffecdf29,3.0,,,,,5,1,0,0,0
24694,c6347be7,1.0,,,,,5,1,0,0,0
24695,bccb08e3,1.0,,,,,5,1,0,0,0
24696,aacd5367,1.0,12.0,12.0,,20.0,1,0,0,1,0
24697,8eaa7481,1.0,,,,,5,0,1,0,0
24698,5a635ad0,1.0,,,,,5,0,1,0,0
24699,3ff54805,1.0,,,,3.0,5,1,0,0,0
24700,9bd37a66,2.0,,,,3.0,5,0,1,0,0
24701,f84fe867,1.0,,,,1.0,5,1,0,0,0
24702,de7c12fe,1.0,,,,4.0,5,1,0,0,0
24703,39949fc7,1.0,,,,,5,0,1,0,0
24704,6e02e77f,4.0,,,,,5,1,0,0,0
24705,9821cb10,1.0,,,,,5,0,1,0,0
24706,f55909b6,2.0,1.0,0.5,,13.0,5,0,1,0,0
24707,16cd15dc,1.0,,,,14.0,5,1,0,0,0
24708,a4c1c28e,1.0,,,,3.0,5,1,0,0,0
24709,b3eca82d,1.0,,,,29.0,5,1,0,0,0
24710,0acb0dd8,1.0,,,,2.0,5,1,0,0,0
24711,1fe57924,1.0,,,,1.0,5,1,0,0,0
24712,9794cc0a,1.0,,,,,5,0,1,0,0
24713,4fb346fd,3.0,4.0,1.3333333333333333,,1.0,5,1,0,0,0
24714,f04db089,1.0,,,,,5,0,0,1,0
24715,2102079c,2.0,,,,,5,1,0,0,0
24716,76e7f7f2,2.0,,,,,5,1,0,0,0
24717,708b264b,1.0,,,,,5,1,0,0,0
24718,a3f9efdc,1.0,,,,,5,1,0,0,0
24719,2def5290,1.0,,,,,5,1,0,0,0
24720,c6bcb9ab,1.0,,,,2.0,5,0,1,0,0
24721,90650caf,1.0,,,,,5,1,0,0,0
24722,91942d3a,3.0,,,,,5,1,0,0,0
24723,30354904,3.0,,,2.0,,5,0,1,0,0
24724,2501a9ce,1.0,,,,,5,1,0,0,0
24725,4568e90b,1.0,,,,,5,0,1,0,0
24726,a9511c5e,10.0,,,,,5,1,0,0,0
24727,fabcdb7e,1.0,,,,,5,1,0,0,0
24728,852964d3,1.0,,,,,5,1,0,0,0
24729,64bd45c5,1.0,,,,10.0,3,1,0,0,0
24730,eb6f5c8d,1.0,,,,,5,1,0,0,0
24731,cc204fc9,1.0,,,,,5,1,0,0,0
24732,56861f56,,,,,28.0,5,0,1,0,0
24733,bfe85e5b,1.0,,,,,5,0,1,0,0
24734,61a8d685,1.0,,,,3.0,5,0,1,0,0
24735,f5a2b9ab,,,,,,5,1,0,0,0
24736,8b0e8da6,1.0,,,,,5,1,0,0,0
24737,b61b563f,1.0,,,,,5,0,1,0,0
24738,ef5d8d53,1.0,,,,,5,1,0,0,0
24739,ff360f9d,1.0,1.0,1.0,,,5,1,0,0,0
24740,332d5e43,2.0,,,,,5,1,0,0,0
24741,da7fb591,1.0,,,,,5,0,1,0,0
24742,1892cb80,1.0,,,,2.0,5,1,0,0,0
24743,27477fd5,1.0,,,,,5,1,0,0,0
24744,4c47489e,1.0,,,,,5,1,0,0,0
24745,009cbfb2,2.0,,,,,5,1,0,0,0
24746,13cbae6b,2.0,,,,,5,0,1,0,0
24747,ce83fffc,2.0,1.0,0.5,,,5,1,0,0,0
24748,bf477f9b,1.0,,,,,5,0,1,0,0
24749,2fecb916,1.0,,,,,5,0,0,0,1
24750,4e7c0b69,1.0,,,,,5,0,1,0,0
24751,12bfaa56,1.0,,,,,5,0,0,1,0
24752,571e03c6,1.0,,,,,5,1,0,0,0
24753,68916e67,1.0,,,,,5,0,1,0,0
24754,615176a2,1.0,,,,,5,1,0,0,0
24755,36da26ec,1.0,,,,,5,0,1,0,0
24756,b61b6d61,1.0,,,,,5,0,0,1,0
24757,dab33756,2.0,,,,,5,0,1,0,0
24758,f5caa611,1.0,,,,1.0,5,0,1,0,0
24759,b99b63e9,1.0,,,2.0,8.0,5,0,1,0,0
24760,08c2e046,1.0,,,,,5,1,0,0,0
24761,ce76bb5b,2.0,,,,,5,0,1,0,0
24762,90803576,1.0,,,,3.0,5,1,0,0,0
24763,e1d9510e,2.0,,,,,5,1,0,0,0
24764,5ab2e630,2.0,,,,5.0,5,0,1,0,0
24765,14d40cd3,1.0,,,,,5,0,0,1,0
24766,37945d93,1.0,,,,,5,1,0,0,0
24767,8b2f469a,1.0,,,,,5,0,1,0,0
24768,d3e9496e,1.0,,,,,5,1,0,0,0
24769,314c0400,,,,,1.0,5,0,1,0,0
24770,0d22c55f,1.0,,,,,5,1,0,0,0
24771,e1e96fbb,1.0,,,,,5,0,1,0,0
24772,03a07318,1.0,,,,,5,1,0,0,0
24773,79ee5e10,1.0,,,,,5,0,1,0,0
24774,2c6a048c,,,,,,5,0,1,0,0
24775,48e934ab,,,,,,5,0,1,0,0
24776,2a92a01e,1.0,,,,,5,1,0,0,0
24777,76358e69,1.0,2.0,2.0,,,5,0,1,0,0
24778,83f7c4f5,1.0,,,,8.0,5,0,1,0,0
24779,90bceb93,,,,,,5,0,1,0,0
24780,f87c3577,1.0,,,,,5,0,0,0,0
24781,13448706,1.0,1.0,1.0,,,5,1,0,0,0
24782,a6f48b1d,1.0,,,,,5,0,1,0,0
24783,99e9529f,,,,,,5,1,0,0,0
24784,42225d52,1.0,,,,,5,0,1,0,0
24785,6329564b,1.0,,,,,5,0,1,0,0
24786,36c88400,2.0,1.0,0.5,,,5,0,1,0,0
24787,faf031cb,1.0,,,,1.0,5,0,1,0,0
24788,1d868f8d,,,,,,5,1,0,0,0
24789,8639a0ad,1.0,,,,,5,0,1,0,0
24790,637e3a18,1.0,,,,,5,0,1,0,0
24791,1eecb1a5,1.0,,,,9.0,5,0,1,0,0
24792,1d560a18,,,,,5.0,5,0,1,0,0
24793,d2d35d4c,1.0,,,,,5,1,0,0,0
24794,28bc1ea6,,,,,,5,0,1,0,0
24795,bf77b37c,,,,,2.0,5,0,1,0,0
24796,eb471920,1.0,,,,2.0,5,1,0,0,0
24797,67c40829,1.0,,,,,5,1,0,0,0
24798,00e3c94f,1.0,,,,,5,0,1,0,0
24799,ed408038,7.0,4.0,0.5714285714285714,,,5,1,0,0,0
24800,7234a2ae,1.0,,,,,5,1,0,0,0
24801,c63b374a,,,,,,5,0,1,0,0
24802,cdf9d07f,1.0,,,,,5,0,1,0,0
24803,215a7052,1.0,,,,,5,1,0,0,0
24804,a9c53ec2,,,,,,5,0,1,0,0
24805,041d7e7c,1.0,,,,,5,0,1,0,0
24806,e1f0cbb3,1.0,,,,,5,1,0,0,0
24807,f88f11c6,1.0,,,,,5,0,1,0,0
24808,1f9e10fe,1.0,,,,,5,1,0,0,0
24809,9c2a46fe,1.0,,,,,5,0,1,0,0
24810,40c95a67,3.0,2.0,0.6666666666666666,,2.0,5,0,1,0,0
24811,7876de88,1.0,,,,3.0,5,1,0,0,0
24812,74042804,1.0,,,,,5,0,1,0,0
24813,95a52bc5,1.0,,,,,5,1,0,0,0
24814,940faebe,,,,,,5,0,1,0,0
24815,31676a1d,3.0,2.0,0.6666666666666666,,,5,1,0,0,0
24816,c5a8a38b,1.0,1.0,1.0,,,5,1,0,0,0
24817,2a0c50c4,1.0,,,,,5,1,0,0,0
24818,d4dc6796,4.0,,,,,2,0,1,0,0
24819,9d8dc661,1.0,,,,,5,0,1,0,0
24820,3659ff6d,1.0,,,,,5,0,1,0,0
24821,51b3b441,1.0,,,,,5,0,1,0,0
24822,8ccebd25,1.0,,,,,5,0,1,0,0
24823,c77cacc8,1.0,,,,,5,0,1,0,0
24824,0ccf8030,1.0,,,,,5,1,0,0,0
24825,432740b7,,,,,,5,0,1,0,0
24826,e346e2e2,1.0,,,,,5,0,0,0,0
24827,3767a0b7,2.0,,,,,5,1,0,0,0
24828,59db3ca5,1.0,,,,1.0,5,0,1,0,0
24829,55fa44bf,1.0,,,,1.0,5,1,0,0,0
24830,1e81dd60,1.0,,,,,5,0,1,0,0
24831,57a10714,3.0,,,,1.0,5,0,1,0,0
24832,a50abb9f,5.0,2.0,0.4,,,5,1,0,0,0
24833,48c6458b,,,,,,5,0,1,0,0
24834,d779bb16,1.0,,,,3.0,4,0,1,0,0
24835,e091e9ee,1.0,,,,,5,0,1,0,0
24836,7fb7f06f,,,,,,5,0,1,0,0
24837,f218650d,1.0,,,,,5,0,1,0,0
24838,e4d00ae1,,,,,,5,1,0,0,0
24839,d5c5897f,1.0,1.0,1.0,,35.0,5,0,1,0,0
24840,c4f9f8c7,3.0,,,,,5,0,1,0,0
24841,1fe050bd,2.0,,,,,5,1,0,0,0
24842,dc0d288f,1.0,,,,,5,0,1,0,0
24843,cf85c87d,1.0,,,,,5,0,1,0,0
24844,8314e16a,1.0,,,,,5,0,1,0,0
24845,18701539,1.0,,,,2.0,5,0,1,0,0
24846,3b3a8075,1.0,,,,,5,0,1,0,0
24847,255ef88b,1.0,,,,,5,0,0,1,0
24848,e25a5f63,1.0,,,,,5,0,1,0,0
24849,acdaee7c,1.0,,,,1.0,5,1,0,0,0
24850,1d630c87,1.0,,,,,5,0,1,0,0
24851,c856b125,1.0,,,,7.0,5,0,1,0,0
24852,f4b1d0cd,6.0,,,,2.0,5,1,0,0,0
24853,ae30a41f,,,,,,5,1,0,0,0
24854,8a0c936d,1.0,,,,,5,0,1,0,0
24855,810ad540,1.0,,,,1.0,5,1,0,0,0
24856,1a13b8e3,1.0,,,,,5,1,0,0,0
24857,99f73bdd,2.0,,,,7.0,5,0,1,0,0
24858,f4fb25e6,1.0,,,,,5,0,1,0,0
24859,bb3e0e79,1.0,,,,,5,0,1,0,0
24860,b8755a75,1.0,,,,,5,0,0,1,0
24861,d1d4b4e5,1.0,,,,,5,0,0,0,0
24862,596c9568,1.0,,,,,5,1,0,0,0
24863,c0df9e08,8.0,3.0,0.375,,10.0,2,0,1,0,0
24864,01b65cfa,4.0,,,,,5,0,1,0,0
24865,da08d7e9,1.0,,,,,5,1,0,0,0
24866,14f8b621,1.0,,,,,5,0,1,0,0
24867,2e0bec91,1.0,,,,,5,0,1,0,0
24868,e2e69b86,1.0,,,,,5,1,0,0,0
24869,80dfbdd0,1.0,,,,,5,0,1,0,0
24870,3cf79aa6,,,,,,5,0,1,0,0
24871,d839dff6,2.0,,,,18.0,4,0,1,0,0
24872,296f3a55,1.0,,,,,5,1,0,0,0
24873,62c98947,1.0,,,,,5,0,1,0,0
24874,f4673552,2.0,,,1.0,5.0,5,0,1,0,0
24875,f40da588,1.0,,,,,5,1,0,0,0
24876,77a86756,1.0,,,,,5,1,0,0,0
24877,45c4b9de,1.0,,,,,5,0,1,0,0
24878,471ec840,1.0,,,,,5,0,1,0,0
24879,2e79fbff,,,,,4.0,5,0,1,0,0
24880,5cead1c4,1.0,,,,1.0,5,0,1,0,0
24881,0332afbe,4.0,,,,5.0,5,0,1,0,0
24882,24f13165,1.0,,,,,5,1,0,0,0
24883,1cf8b1bb,1.0,,,,,5,1,0,0,0
24884,45020723,1.0,,,,,5,1,0,0,0
24885,8aeb9107,1.0,,,,,5,0,1,0,0
24886,9d30827d,1.0,,,,,5,1,0,0,0
24887,d7a6d7ba,1.0,,,,,5,1,0,0,0
24888,84213416,1.0,,,,3.0,5,1,0,0,0
24889,9fb23150,1.0,,,,,5,0,1,0,0
24890,a75c6b02,1.0,,,,,5,0,1,0,0
24891,3520134f,,,,,,5,1,0,0,0
24892,c7ab62f5,1.0,,,,,5,0,1,0,0
24893,fc7f18ad,2.0,1.0,0.5,,1.0,5,0,0,1,0
24894,bbcdf0b3,1.0,,,,2.0,5,1,0,0,0
24895,11007ddf,1.0,,,,,5,0,1,0,0
24896,d4463030,1.0,,,,10.0,5,1,0,0,0
24897,a2458527,1.0,,,,5.0,5,0,1,0,0
24898,e72bb277,1.0,,,,,5,1,0,0,0
24899,92517ade,2.0,,,,,5,0,1,0,0
24900,c6ab1bc3,1.0,,,,2.0,5,1,0,0,0
24901,cc2e8c05,6.0,1.0,0.16666666666666666,,,5,1,0,0,0
24902,6aefb160,1.0,,,,,5,1,0,0,0
24903,4bdad615,3.0,2.0,0.6666666666666666,,3.0,5,1,0,0,0
24904,aef87666,1.0,,,,2.0,5,1,0,0,0
24905,3eabb7ef,3.0,,,,,5,0,1,0,0
24906,facd3c2a,1.0,,,,,5,1,0,0,0
24907,35e8069d,1.0,,,,,5,0,1,0,0
24908,fcdbeea4,1.0,,,,2.0,5,1,0,0,0
24909,2beebaf4,1.0,,,,,5,1,0,0,0
24910,cf42b3ce,1.0,,,,,5,1,0,0,0
24911,801b8faa,1.0,,,,11.0,5,0,1,0,0
24912,e2ed8845,1.0,,,,,5,1,0,0,0
24913,42efb01d,3.0,,,,18.0,5,1,0,0,0
24914,e8177984,1.0,,,,,5,1,0,0,0
24915,e22765c5,1.0,,,,,5,0,1,0,0
24916,793399fd,1.0,,,,,5,0,1,0,0
24917,7364fb13,1.0,,,,,5,0,1,0,0
24918,e3e63698,1.0,,,,,5,1,0,0,0
24919,4ae8a15b,1.0,,,,,5,0,1,0,0
24920,3d9cd627,1.0,,,,,5,1,0,0,0
24921,becba4d1,1.0,,,,,5,1,0,0,0
24922,3f2c2f51,8.0,,,,3.0,5,0,1,0,0
24923,a00836a2,1.0,,,,,5,0,0,0,0
24924,1f5cdd55,1.0,,,,1.0,5,1,0,0,0
24925,5f62eaa9,1.0,,,,,5,0,1,0,0
24926,a7c39027,1.0,,,,1.0,5,1,0,0,0
24927,36f86988,2.0,,,,,5,0,0,0,0
24928,1ac07299,3.0,,,,,5,0,1,0,0
24929,5ebcf3da,1.0,,,,,5,0,1,0,0
24930,542d11e8,,,,,2.0,5,0,1,0,0
24931,229d9da8,,,,,,5,1,0,0,0
24932,d71787f7,4.0,1.0,0.25,,,5,1,0,0,0
24933,9aa42f0f,1.0,,,,,5,0,1,0,0
24934,8981d5ed,1.0,,,,1.0,5,1,0,0,0
24935,04dfc05f,1.0,,,,,5,0,1,0,0
24936,74597edc,1.0,,,,,5,0,1,0,0
24937,a1d76d95,3.0,,,,,4,1,0,0,0
24938,9db85e35,1.0,1.0,1.0,,,5,1,0,0,0
24939,856ab09c,1.0,1.0,1.0,,,5,1,0,0,0
24940,2543e139,1.0,,,,,5,0,1,0,0
24941,1b0fe6f6,1.0,,,,,5,0,0,0,0
24942,1a3b199e,,,,,,5,1,0,0,0
24943,d84a2927,1.0,,,,,5,0,1,0,0
24944,98ff5b1d,1.0,,,,,5,0,1,0,0
24945,02c9f7a6,1.0,,,,,5,1,0,0,0
24946,d922bd0a,1.0,,,,,5,0,1,0,0
24947,637968e2,1.0,,,,,5,0,1,0,0
24948,fc45f9dc,1.0,,,,,5,1,0,0,0
24949,d95f2c87,1.0,,,,,5,0,1,0,0
24950,4a426173,1.0,,,,,5,0,1,0,0
24951,788567d4,1.0,,,,,5,0,1,0,0
24952,f803ae0b,4.0,3.0,0.75,,,4,1,0,0,0
24953,c347d88c,1.0,,,,,5,1,0,0,0
24954,bd071676,1.0,,,,,5,0,1,0,0
24955,36c7b956,1.0,,,,,5,0,1,0,0
24956,12d0622e,1.0,,,,16.0,3,0,1,0,0
24957,3a152289,1.0,,,,,5,1,0,0,0
24958,80424669,5.0,,,,2.0,5,1,0,0,0
24959,7251a105,1.0,,,,,5,0,1,0,0
24960,a5ceb79b,1.0,,,,6.0,5,0,1,0,0
24961,0f067145,1.0,,,,,5,0,1,0,0
24962,3e5f9ed7,1.0,,,,7.0,5,1,0,0,0
24963,28a130fe,1.0,,,,,5,1,0,0,0
24964,e5ef85aa,1.0,,,,,5,0,1,0,0
24965,d969ecf7,3.0,1.0,0.3333333333333333,,,5,1,0,0,0
24966,e17f53c3,1.0,,,,,5,0,1,0,0
24967,58cb70c3,1.0,,,,,5,1,0,0,0
24968,866794e1,1.0,,,,,5,0,1,0,0
24969,ceb47edf,1.0,,,,,5,1,0,0,0
24970,05bbd123,1.0,,,,,5,0,1,0,0
24971,b9b927a1,1.0,,,,,5,0,1,0,0
24972,02a510fe,,,,,,5,0,1,0,0
24973,212454da,1.0,,,,,5,1,0,0,0
24974,fe3dccab,3.0,1.0,0.3333333333333333,,,5,0,1,0,0
24975,e6cfd312,1.0,,,,,5,0,1,0,0
24976,b78f0f5e,1.0,,,,,5,0,0,0,0
24977,a3eff957,1.0,,,,,5,0,1,0,0
24978,ffba4aec,1.0,,,,,5,1,0,0,0
24979,058e5305,,,,,,5,0,1,0,0
24980,480d5f8b,2.0,,,,,5,1,0,0,0
24981,1dffcbff,,,,,,5,1,0,0,0
24982,f8d5a923,1.0,,,,,5,0,1,0,0
24983,578bfebf,1.0,,,,,5,0,1,0,0
24984,add27f9d,1.0,,,,,5,0,1,0,0
24985,749e264f,1.0,,,,,5,0,1,0,0
24986,fd06dee7,1.0,,,,,5,0,0,1,0
24987,86c362b8,3.0,,,,6.0,5,0,1,0,0
24988,839314bd,1.0,,,,,5,0,0,0,0
24989,891e5ff6,1.0,,,,,5,0,1,0,0
24990,1dc3ed8e,8.0,,,,,5,1,0,0,0
24991,9adb1fa6,1.0,,,,1.0,5,0,1,0,0
24992,3e64f696,1.0,,,,,5,1,0,0,0
24993,c6e93f41,1.0,,,,,5,0,1,0,0
24994,b3745331,1.0,,,,,5,0,0,1,0
24995,01488a35,1.0,,,,,5,0,1,0,0
24996,eaef84f6,2.0,,,,,5,0,1,0,0
24997,3241015c,1.0,,,,,5,1,0,0,0
24998,3c6bbf87,1.0,,,,,5,1,0,0,0
24999,289f8655,2.0,,,,,5,1,0,0,0
25000,f41dac5d,1.0,,,,,5,1,0,0,0
25001,53013f62,1.0,,,,,5,1,0,0,0
25002,ae61f06d,1.0,,,,,5,0,0,1,0
25003,338d923b,,,,,,4,1,0,0,0
25004,ab8a2363,,,,,,5,1,0,0,0
25005,b568eb52,3.0,,,,,4,0,1,0,0
25006,a2a03ca1,1.0,,,,,5,0,1,0,0
25007,a3c0fe57,2.0,,,,,5,1,0,0,0
25008,258a1059,1.0,,,,,5,0,1,0,0
25009,73483e71,,,,,4.0,5,0,1,0,0
25010,ac652feb,,,,,,5,0,1,0,0
25011,06271090,1.0,,,,14.0,4,0,1,0,0
25012,4d48b840,1.0,,,,,5,0,1,0,0
25013,c1031e45,1.0,,,,,5,0,1,0,0
25014,e99e1bae,1.0,,,,,5,0,1,0,0
25015,dd89fce8,4.0,,,,,5,1,0,0,0
25016,5d3a336f,1.0,,,,,5,1,0,0,0
25017,67359265,1.0,,,,,5,0,1,0,0
25018,bb6a3b00,1.0,,,,,5,1,0,0,0
25019,7e893850,1.0,,,,,5,1,0,0,0
25020,cf02a3cd,1.0,,,,,5,1,0,0,0
25021,3bd1c838,1.0,,,,,5,0,1,0,0
25022,05cdf42f,1.0,,,,,5,0,1,0,0
25023,ab5719c3,1.0,,,,,5,0,1,0,0
25024,06c1e159,1.0,1.0,1.0,,,5,1,0,0,0
25025,4e7e6535,1.0,,,,,5,0,1,0,0
25026,aaaa7576,1.0,,,,,5,1,0,0,0
25027,36a2bc7c,1.0,,,,,5,0,1,0,0
25028,a8d8fa51,1.0,,,,,5,0,1,0,0
25029,50929002,1.0,,,,,5,0,1,0,0
25030,f231bdef,,,,,,5,0,1,0,0
25031,8ad960c1,1.0,,,,,5,0,1,0,0
25032,b873b6bc,1.0,,,,,5,0,1,0,0
25033,716fdf71,1.0,,,,1.0,5,1,0,0,0
25034,9bdc9a5a,4.0,,,,,5,0,1,0,0
25035,a1dc006d,1.0,,,,,5,1,0,0,0
25036,053f578d,1.0,,,,,5,0,0,0,0
25037,91f25eae,,,,,,5,0,1,0,0
25038,ee9c5063,1.0,,,,,5,0,1,0,0
25039,817b93b8,2.0,,,,5.0,5,0,1,0,0
25040,bfb797ca,1.0,,,,,5,0,1,0,0
25041,af12860a,1.0,,,,,5,0,1,0,0
25042,3c0de7fb,1.0,,,,1.0,5,0,1,0,0
25043,258ea149,1.0,,,,,5,0,1,0,0
25044,f7b89a4d,1.0,,,,,5,0,1,0,0
25045,c8df270f,1.0,,,,,5,1,0,0,0
25046,86d5435b,2.0,,,,1.0,5,0,1,0,0
25047,ab67eb79,1.0,,,,,5,0,1,0,0
25048,13f6bffd,1.0,,,,,5,0,1,0,0
25049,a6e23783,1.0,,,,,5,1,0,0,0
25050,a534ce56,2.0,,,,,5,1,0,0,0
25051,d1a3512f,,,,,,5,0,1,0,0
25052,07e662e9,1.0,,,,,5,1,0,0,0
25053,10d5f40f,2.0,,,,,5,1,0,0,0
25054,2c8b2706,1.0,,,,,5,0,1,0,0
25055,7f5034d2,1.0,,,,,5,0,1,0,0
25056,2fef6aad,1.0,,,,6.0,5,1,0,0,0
25057,66b0cf3b,1.0,,,,,5,0,1,0,0
25058,a27c8e94,,,,,,5,1,0,0,0
25059,f107bc24,1.0,,,,,5,1,0,0,0
25060,d8440d6a,1.0,,,,,5,0,1,0,0
25061,f51a148d,1.0,,,,,5,0,1,0,0
25062,21af4813,1.0,,,,,5,0,1,0,0
25063,4c00b084,4.0,,,,1.0,5,1,0,0,0
25064,264fabae,,,,,,5,0,1,0,0
25065,d11c2dd2,1.0,,,,,5,0,0,0,0
25066,db057dbe,2.0,,,,,5,1,0,0,0
25067,37a3af8b,1.0,,,,4.0,5,0,1,0,0
25068,69c129e4,1.0,,,,,5,0,1,0,0
25069,ebf1c0b5,1.0,3.0,3.0,,,5,0,1,0,0
25070,9affc6eb,,,,,,5,1,0,0,0
25071,1ab1b63a,1.0,,,,,5,1,0,0,0
25072,2f0244ca,1.0,,,,,5,1,0,0,0
25073,9e9a9651,1.0,,,,,5,1,0,0,0
25074,e052ddf0,1.0,,,,,5,0,1,0,0
25075,e37144d3,1.0,,,,,5,0,1,0,0
25076,a52cbb22,,,,,,5,1,0,0,0
25077,d3e7efc9,7.0,,,,,4,1,0,0,0
25078,2de00598,1.0,,,,,5,0,1,0,0
25079,00dcc618,1.0,,,,,5,1,0,0,0
25080,ffb598de,1.0,,,,4.0,5,0,0,1,0
25081,a3fe783c,1.0,,,,,5,0,1,0,0
25082,54058ecd,1.0,,,,,5,1,0,0,0
25083,62fd621d,,,,,1.0,5,1,0,0,0
