person,marca_favorita_apple,marca_favorita_asus,marca_favorita_lenovo,marca_favorita_lg,marca_favorita_motorola,marca_favorita_no tiene,marca_favorita_quantum,marca_favorita_samsung,marca_favorita_sony,nivel_de_actividad_Muy Bajo,nivel_de_actividad_Bajo,nivel_de_actividad_Medio,nivel_de_actividad_Alto,nivel_de_actividad_Muy Alto,dias_en_plataforma,dias_distintos_con_eventos,eventos_totales_generados
8219bd4d,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6788657407407408,1,32
821abd69,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0011111111111111111,1,5
821c4c44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,34.06336805555556,17,300
821c7a53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9596064814814818,4,26
821c9c75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.155393518518519,2,19
821e17e3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01601851851851852,1,17
8224441a,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.007534722222222222,1,10
82244922,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.9695370370370371,2,12
822546bc,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.260300925925926,3,43
8226139b,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.326412037037038,3,58
82288d35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9.259259259259259e-05,1,2
822ad92a,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.9976736111111113,3,22
822b4412,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.558923611111111,3,32
822b4fca,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00011574074074074075,1,4
822e5a9b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0007754629629629629,1,3
823003e8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0008796296296296296,1,6
82336cb3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01306712962962963,1,39
8236dbd2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,37.920706018518516,4,33
8238186d,1,0,0,0,0,0,0,0,0,1,0,0,0,0,81.84571759259259,3,72
823910c1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3947569444444444,2,27
823ab85b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,68.73679398148148,2,27
823ba774,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15484953703703705,1,71
823c9aa5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.026516203703704,4,34
823e8872,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8255324074074073,2,10
82402120,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23.07896990740741,3,128
82405efd,1,0,0,0,0,0,0,0,0,0,0,0,0,1,54.078402777777775,14,290
82462d5f,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19.77466435185185,6,54
82465ea3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00030092592592592595,1,6
8246f12d,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01005787037037037,1,30
82483be2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.970023148148147,7,128
824a2d94,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4407060185185183,3,44
824d96ac,0,0,0,0,0,0,0,1,0,1,0,0,0,0,80.15121527777778,6,52
824e62eb,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.80306712962963,4,38
824fa9e3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.004872685185185185,1,12
82506bca,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0014814814814814814,1,10
82545a8e,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0944675925925926,3,38
825541bc,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.002638888888888889,1,9
82577324,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.663078703703706,2,41
8258c167,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.10863425925925926,1,26
82598834,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18.828842592592594,8,93
825b1d1c,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.22402777777778,3,34
826290a7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0006828703703703705,1,6
8262c655,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.11162037037037037,1,119
8264269e,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.6296296296296294e-05,1,3
8265d527,0,0,0,0,0,0,0,1,0,0,0,1,0,0,34.73280092592593,7,89
826ac4dc,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0009722222222222222,1,3
826b2060,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.102627314814815,2,23
826b326b,0,0,0,0,1,0,0,0,0,1,0,0,0,0,82.0603125,4,16
826ead6f,0,0,0,0,0,0,0,1,0,1,0,0,0,0,35.06508101851852,2,14
826fad7c,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00045138888888888887,1,8
8271adb9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00016203703703703703,1,4
827725fb,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.104120370370371,3,67
82808cc0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00032407407407407406,1,7
8281d532,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.048969907407407406,1,72
82834f33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.010162037037037037,1,19
82853c43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,57.91734953703704,7,63
82859a93,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.009386574074074073,1,6
828668d2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.01972222222222222,1,5
82893ea4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,64.15866898148148,3,19
828d7de9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.011215277777777779,1,30
8290ded1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.055659722222222,3,67
8290f764,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04925925925925926,1,26
8291e8a2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,121.51189814814815,3,52
82925177,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.780520833333334,4,35
829a6c1a,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1126620370370373,3,16
829aa7c7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0038541666666666668,1,9
829c3aa6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0003472222222222223,1,4
829da033,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21814814814814815,2,15
829e4162,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.4851388888888889,2,19
82a4e1d2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.006631944444444445,1,18
82a973b8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7260763888888888,2,18
82a9e734,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0715856481481483,4,55
82aa4f2a,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.9379166666666666,1,21
82aac7c3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.21623842592592593,2,71
82ab737b,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.2100462962962963,2,19
82ab7e9a,0,0,0,0,0,0,0,1,0,0,0,0,1,0,61.14255787037037,16,128
82ac5953,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.163854166666667,2,40
82b00e61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0018287037037037037,1,6
82b0d5a6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,39.94731481481482,8,160
82b16004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0001388888888888889,1,4
82b456c0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,68.71844907407407,6,125
82b4f4d7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20.941412037037036,13,188
82b98bac,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00024305555555555555,1,4
82bbe0b8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.014351851851851852,1,44
82bbe476,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5216203703703703,2,30
82bc1174,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.004583333333333333,1,11
82bf0aed,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.38287037037037,2,40
82bf8de2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43.47151620370371,3,26
82c2b608,1,0,0,0,0,0,0,0,0,0,0,0,0,1,43.92344907407408,18,229
82c3141c,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.916122685185186,4,75
82c5b1e2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.8571180555555555,5,315
82c63164,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.005104166666666667,1,17
82c7d640,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00017361111111111114,1,4
82c7e503,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.007824074074074074,1,22
82c835e5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33.65111111111111,6,141
82c85730,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004340277777777778,1,6
82cab349,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7.0760300925925925,2,17
82d0b15c,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0002314814814814815,1,3
82d0dfa2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22.78263888888889,2,70
82d31364,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.200752314814815,4,107
82d396d4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1433101851851852,2,21
82d487c9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.944444444444444e-05,1,4
82d614ab,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00035879629629629635,1,6
82d65692,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0060648148148148145,1,32
82d687ce,0,0,0,0,0,0,0,1,0,1,0,0,0,0,53.21591435185185,2,36
82d9898b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00018518518518518518,1,4
82de74ff,1,0,0,0,0,0,0,0,0,0,0,1,0,0,118.94957175925926,14,132
82df4a9c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.008657407407407407,1,5
82e0dc5c,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.84375,2,21
82e13bd6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0036574074074074074,1,7
82e8eec7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.991423611111111,3,48
82ec9efb,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0019560185185185184,1,9
82f345fc,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.4507523148148148,2,24
82f3fe7c,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004594907407407408,1,19
82f46262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.854826388888889,2,82
82f4c021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,46.10506944444445,4,68
82f63078,1,0,0,0,0,0,0,0,0,0,0,1,0,0,66.74246527777778,8,144
82f745e6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23.61172453703704,9,173
82f83061,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.015358796296296296,1,47
82f8ddcf,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8924305555555556,3,15
82fd7844,1,0,0,0,0,0,0,0,0,0,1,0,0,0,32.98650462962963,6,56
82fe51c1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.025520833333333,2,11
8301b57a,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0397685185185186,2,83
830208a7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.007881944444444445,1,8
8307f0d4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.972314814814815,3,73
830b5016,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1369212962962963,1,22
83132e6f,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.118807870370371,3,62
83136ea8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,30.974907407407407,6,63
8314e16a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00020833333333333335,1,4
8315bd3a,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.005185185185185185,1,17
8315da25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0706712962962963,1,32
8317db3c,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0010416666666666667,1,7
83195245,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.20174768518518518,2,20
831bb5f5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.00019675925925925926,1,4
831f265c,1,0,0,0,0,0,0,0,0,0,0,0,1,0,54.34005787037037,10,142
831f7d46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2330324074074074,2,11
8321c75c,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0006481481481481481,1,6
83228792,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0015972222222222223,1,12
83236d3b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0005787037037037037,1,8
8324a7e6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0011111111111111111,1,9
83269101,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0309027777777775,3,89
83274379,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5043055555555556,1,21
8327d537,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0009027777777777777,1,8
83297a7b,1,0,0,0,0,0,0,0,0,0,0,1,0,0,44.22922453703704,7,75
8329c3b0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.1574074074074073e-05,1,3
832c09f3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.197916666666667,2,28
832cbcf8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0038194444444444443,1,7
832dc150,1,0,0,0,0,0,0,0,0,1,0,0,0,0,118.91475694444445,2,11
83308552,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.1574074074074073e-05,1,2
83328633,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43.551388888888894,4,44
833549e9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,51.90636574074074,10,53
8335bb90,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.81925925925926,5,82
833991ae,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.051666666666666666,1,15
833a2b06,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.07435185185185185,2,11
833b000e,0,0,0,0,0,0,0,1,0,1,0,0,0,0,41.55186342592592,4,53
833c70ac,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0557175925925926,2,146
833cfec5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,50.97605324074074,4,38
833e58f6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.7616087962962963,3,109
833fa7d1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.506851851851851,2,25
8340e8d5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.5184259259259258,2,30
8346d256,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0002314814814814815,1,4
83480595,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.004097222222222223,1,12
83490425,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7789351851851851,3,22
834ac84a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0009375,1,9
834aefeb,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0008796296296296296,1,6
834b72e0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,58.571226851851854,16,171
834c8c03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19.896273148148147,5,35
8351d3f6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,73.16967592592593,12,193
835203dc,0,0,0,0,0,0,0,1,0,0,1,0,0,0,77.7870138888889,5,88
8352f4d3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.974074074074075,2,23
8353f14c,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0646875,1,18
83559cd4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0001273148148148148,1,4
835621ad,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45.8204050925926,16,114
8356e9fa,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0026967592592592594,1,17
8357e34c,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0018402777777777777,1,8
8358726b,1,0,0,0,0,0,0,0,0,0,0,1,0,0,58.774594907407405,8,143
835abef8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.012476851851851852,2,33
835bac7e,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9.259259259259259e-05,1,4
835c2995,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0011458333333333333,1,7
835c7979,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26.84355324074074,4,38
835dc625,0,0,0,0,0,0,0,1,0,0,1,0,0,0,70.95275462962962,11,41
835de83f,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.757731481481482,2,33
835fbdb1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,48.9840625,7,168
8360e571,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0005555555555555556,1,8
83641a9e,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.27305555555555555,2,59
836457be,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3711805555555556,1,105
83669404,1,0,0,0,0,0,0,0,0,1,0,0,0,0,53.016539351851854,3,27
836ddd2c,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7785648148148148,2,118
836e1a57,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0009143518518518518,1,5
836ec8e8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7954050925925926,2,24
836f34c6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.066458333333334,3,49
837039f4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8.019606481481482,7,36
8377cbd8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.02042824074074074,1,21
837ac0de,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.9978935185185187,2,8
837bd0a2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.004699074074074074,1,16
837f3528,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11465277777777778,1,3
837fc10d,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0011689814814814816,1,7
83805074,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.9741782407407407,2,35
83808119,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00028935185185185184,1,3
8386a521,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0007291666666666667,1,15
8386da1b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0012731481481481483,1,7
83898012,0,0,0,0,1,0,0,0,0,1,0,0,0,0,106.3874537037037,3,113
838b7526,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.09502314814814815,2,53
838d140f,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.653923611111111,3,128
838edfb8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0006828703703703705,1,11
838f142f,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20.995358796296298,5,106
838fb09d,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7378240740740741,2,23
839314bd,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8393c573,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.06149305555555556,1,28
839670bf,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0018171296296296297,1,6
8396b4c5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81.75157407407407,16,110
83975d05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.001354166666666667,1,4
839a1074,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.917962962962963,1,32
839fcd4c,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7471064814814815,2,145
83a2764c,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7040972222222223,1,58
83a4d923,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.93954861111111,6,66
83a51f0b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47.05377314814815,2,38
83a63766,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.008206018518518519,1,33
83a66543,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19.044479166666665,12,386
83a6c0cb,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.030520833333333,2,5
83a8ab29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.9934375,3,55
83adde29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01412037037037037,1,19
83b28793,1,0,0,0,0,0,0,0,0,0,0,0,1,0,73.79100694444445,19,149
83b559e5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.601064814814815,3,31
83b72aa7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,85.74386574074074,7,87
83b86605,0,0,0,0,0,0,0,1,0,0,1,0,0,0,36.67174768518519,5,49
83bb2387,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05388888888888889,1,18
83c12101,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0175,5,353
83c1d88f,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.101851851851852e-05,1,4
83c2b3a5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.005613425925925926,1,25
83c32bc5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.9095023148148154,3,51
83c47d6b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00010416666666666667,1,4
83c58f66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004907407407407407,1,6
83c81e8c,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.005324074074074,2,85
83c84ddf,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.004733796296296297,1,8
83cb2d54,0,0,0,0,0,0,0,1,0,0,0,1,0,0,121.12081018518519,13,137
83ccc315,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27.98818287037037,3,17
83ccd504,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8.101851851851852e-05,1,2
83cdf552,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00015046296296296297,1,4
83d183f2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06887731481481481,1,14
83d63164,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26.01732638888889,8,115
83d75401,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.030972222222222224,1,11
83d7a0f7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.509097222222222,3,24
83da6cc6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25.80236111111111,6,54
83dafa6b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.007847222222222222,1,10
83dc16b3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,2
83dd070b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0001388888888888889,1,4
83ddb0e4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.6198842592592593,2,10
83de6177,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.561770833333334,6,84
83de85e0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7.3522337962962965,3,17
83deee5a,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9.912592592592592,3,39
83e0b6bc,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.008645833333333333,1,44
83e1cfd7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2756018518518519,2,58
83e5ba9f,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0386226851851852,2,11
83e7319e,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.3148148148148147e-05,1,2
83e7b706,0,0,0,0,0,0,0,1,0,0,0,0,0,1,128.21592592592592,32,455
83f3cb5c,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.20591435185185186,1,25
83f4c8c5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04175925925925926,1,13
83f4cd97,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00018518518518518518,1,4
83f6fb70,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13.09792824074074,8,180
83f7c4f5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19.009189814814814,3,32
83f8b245,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.002349537037037037,1,7
83f9225f,0,0,0,0,0,0,0,1,0,0,0,0,1,0,22.989502314814818,12,126
83f934c7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.751516203703704,3,20
83fed4bd,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0026041666666666665,1,14
83ff1dc8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.1574074074074073e-05,1,4
84052c73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0032291666666666666,1,10
840b747b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.101851851851852e-05,1,4
840f93fd,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21.017256944444444,4,76
8417aaf7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002025462962962963,1,14
8417f861,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.78363425925926,3,25
841b7e52,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.012141203703703704,1,25
841c4860,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.008541666666666666,1,11
84213416,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.026296296296296297,1,20
8421e8cd,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0003125,1,4
84225c9e,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.637662037037037,1,54
8425145f,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0026851851851851854,1,13
84254c13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6396990740740741,2,58
8425e05a,1,0,0,0,0,0,0,0,0,0,0,0,1,0,53.11883101851852,10,138
8427268a,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.3828587962962964,2,17
842770b2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04945601851851852,1,23
8428a4f5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6361921296296297,1,23
842bc437,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.09141203703703704,1,39
842e9b4a,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.762997685185185,6,116
8432568d,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0334027777777783,4,33
8435f189,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004560185185185185,1,17
8436ef67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.787037037037037e-05,1,3
8436fe89,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0004861111111111111,1,4
84380983,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26.619664351851853,4,32
843b9810,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.005636574074074075,1,14
843b9d6e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0005671296296296297,1,9
843de2fd,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19784722222222223,2,42
843df09b,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.023912037037037037,1,13
843e9159,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.1574074074074073e-05,1,3
843f9cc5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04380787037037038,1,34
